id,clase,path_rel,s01_zcr_mean,s01_rms_mean,s01_mfcc1_mean,s01_mfcc1_max,s01_mfcc1_std,s01_mfcc2_mean,s01_mfcc2_max,s01_mfcc2_std,s01_mfcc4_mean,s01_mfcc4_max,s01_mfcc4_std,s01_mfcc5_mean,s01_mfcc5_max,s01_mfcc5_std,s02_zcr_mean,s02_rms_mean,s02_mfcc1_mean,s02_mfcc1_max,s02_mfcc1_std,s02_mfcc2_mean,s02_mfcc2_max,s02_mfcc2_std,s02_mfcc4_mean,s02_mfcc4_max,s02_mfcc4_std,s02_mfcc5_mean,s02_mfcc5_max,s02_mfcc5_std,s03_zcr_mean,s03_rms_mean,s03_mfcc1_mean,s03_mfcc1_max,s03_mfcc1_std,s03_mfcc2_mean,s03_mfcc2_max,s03_mfcc2_std,s03_mfcc4_mean,s03_mfcc4_max,s03_mfcc4_std,s03_mfcc5_mean,s03_mfcc5_max,s03_mfcc5_std,s04_zcr_mean,s04_rms_mean,s04_mfcc1_mean,s04_mfcc1_max,s04_mfcc1_std,s04_mfcc2_mean,s04_mfcc2_max,s04_mfcc2_std,s04_mfcc4_mean,s04_mfcc4_max,s04_mfcc4_std,s04_mfcc5_mean,s04_mfcc5_max,s04_mfcc5_std,s05_zcr_mean,s05_rms_mean,s05_mfcc1_mean,s05_mfcc1_max,s05_mfcc1_std,s05_mfcc2_mean,s05_mfcc2_max,s05_mfcc2_std,s05_mfcc4_mean,s05_mfcc4_max,s05_mfcc4_std,s05_mfcc5_mean,s05_mfcc5_max,s05_mfcc5_std,s06_zcr_mean,s06_rms_mean,s06_mfcc1_mean,s06_mfcc1_max,s06_mfcc1_std,s06_mfcc2_mean,s06_mfcc2_max,s06_mfcc2_std,s06_mfcc4_mean,s06_mfcc4_max,s06_mfcc4_std,s06_mfcc5_mean,s06_mfcc5_max,s06_mfcc5_std,s07_zcr_mean,s07_rms_mean,s07_mfcc1_mean,s07_mfcc1_max,s07_mfcc1_std,s07_mfcc2_mean,s07_mfcc2_max,s07_mfcc2_std,s07_mfcc4_mean,s07_mfcc4_max,s07_mfcc4_std,s07_mfcc5_mean,s07_mfcc5_max,s07_mfcc5_std,s08_zcr_mean,s08_rms_mean,s08_mfcc1_mean,s08_mfcc1_max,s08_mfcc1_std,s08_mfcc2_mean,s08_mfcc2_max,s08_mfcc2_std,s08_mfcc4_mean,s08_mfcc4_max,s08_mfcc4_std,s08_mfcc5_mean,s08_mfcc5_max,s08_mfcc5_std,s09_zcr_mean,s09_rms_mean,s09_mfcc1_mean,s09_mfcc1_max,s09_mfcc1_std,s09_mfcc2_mean,s09_mfcc2_max,s09_mfcc2_std,s09_mfcc4_mean,s09_mfcc4_max,s09_mfcc4_std,s09_mfcc5_mean,s09_mfcc5_max,s09_mfcc5_std,s10_zcr_mean,s10_rms_mean,s10_mfcc1_mean,s10_mfcc1_max,s10_mfcc1_std,s10_mfcc2_mean,s10_mfcc2_max,s10_mfcc2_std,s10_mfcc4_mean,s10_mfcc4_max,s10_mfcc4_std,s10_mfcc5_mean,s10_mfcc5_max,s10_mfcc5_std
Sal_Est,Salir,Salir/Sal_Est.wav,0.29071428571428576,0.0368686318397522,-450.6363220214844,-211.80514526367188,122.86959838867188,44.33642578125,157.20584106445312,68.77772521972656,35.48954391479492,52.30027770996094,19.56189727783203,-50.93734359741211,-30.871906280517578,10.967718124389648,0.09107142857142857,0.2139054834842682,-260.9585876464844,-204.6431884765625,34.193756103515625,114.15970611572266,122.51554107666016,7.930180549621582,-3.406912088394165,6.954269886016846,9.178969383239746,-53.36082077026367,-26.176692962646484,18.59154510498047,0.08607142857142856,0.1537717580795288,-268.96173095703125,-208.3424835205078,38.39330291748047,95.9596939086914,107.93321228027344,8.286788940429688,5.666548728942871,19.577320098876953,10.058536529541016,-50.79229736328125,-19.310626983642578,21.79741096496582,0.07714285714285715,0.05256316810846329,-344.6376953125,-236.5544891357422,60.24444580078125,109.66927337646484,119.34733581542969,4.769886016845703,24.06380271911621,43.0037956237793,16.876569747924805,-63.95892333984375,-25.279720306396484,28.98518943786621,0.056071428571428564,0.03890961781144142,-394.9765319824219,-342.4326477050781,35.61499786376953,103.11100006103516,125.9534683227539,12.335713386535645,60.182884216308594,75.52828979492188,16.847183227539062,-63.82454299926758,-36.652462005615234,20.079885482788086,0.062142857142857146,0.05346406251192093,-399.6844787597656,-338.58331298828125,37.05111312866211,73.85797882080078,83.5018539428711,7.975295543670654,78.314697265625,95.65948486328125,11.343456268310547,-73.28875732421875,-39.68320083618164,24.644975662231445,0.06607142857142857,0.04937368631362915,-405.56500244140625,-339.1388244628906,38.32965850830078,86.7789535522461,99.61738586425781,7.961200714111328,94.8450927734375,119.91747283935547,24.271434783935547,-60.703739166259766,-13.096439361572266,27.892488479614258,0.03571428571428571,0.028856107965111732,-461.0160827636719,-396.66748046875,40.196231842041016,124.5408706665039,136.38633728027344,9.368470191955566,79.12091827392578,99.25498962402344,19.240131378173828,-25.229280471801758,-0.13123774528503418,19.324419021606445,0.04285714285714285,0.03245214372873306,-460.04736328125,-411.6484375,29.374858856201172,130.46009826660156,141.0609130859375,5.60265588760376,73.08514404296875,88.15949249267578,12.937301635742188,-31.365909576416016,-6.285443305969238,15.94329833984375,0.10857142857142857,0.007987014017999172,-531.26171875,-489.57769775390625,21.17376136779785,110.8031234741211,134.55104064941406,12.910272598266602,83.65055084228516,108.35404968261719,21.834774017333984,-28.538331985473633,-7.482250690460205,15.023568153381348
Sal_Jav,Salir,Salir/Sal_Jav.wav,0.17138888888888887,0.06322617083787918,-385.3653259277344,-208.8680877685547,82.22872924804688,113.47639465332031,224.608642578125,67.91143035888672,19.10907554626465,32.0682373046875,14.257536888122559,-26.246084213256836,-5.847663879394531,13.668421745300293,0.10194444444444445,0.19949357211589813,-221.25653076171875,-178.11422729492188,26.051607131958008,184.81292724609375,215.2489013671875,32.17606735229492,5.484140872955322,21.85712432861328,15.591612815856934,-26.377696990966797,-2.956610679626465,14.804494857788086,0.08888888888888889,0.11515651643276215,-300.6305236816406,-166.0220947265625,66.12418365478516,190.37155151367188,222.24789428710938,35.81850814819336,23.1221981048584,49.31026840209961,25.14945411682129,8.499454498291016,18.500930786132812,8.45795726776123,0.05055555555555555,0.07838700711727142,-367.619140625,-338.83734130859375,20.72236442565918,158.4365997314453,179.8479766845703,16.856996536254883,89.4219970703125,109.88660430908203,19.421274185180664,10.597874641418457,23.87483787536621,6.667018890380859,0.04,0.07065103203058243,-403.7835693359375,-298.7530517578125,44.15032196044922,141.00633239746094,161.84255981445312,11.884390830993652,95.98429107666016,124.99050903320312,23.384143829345703,23.917695999145508,40.53057861328125,8.504000663757324,0.044444444444444446,0.0166208166629076,-526.09228515625,-472.3083801269531,27.806039810180664,177.08348083496094,212.9432373046875,26.422677993774414,73.52970123291016,85.67701721191406,10.005047798156738,28.55906867980957,61.709632873535156,18.643922805786133,0.035833333333333335,0.007313860114663839,-582.6550903320312,-504.40069580078125,39.026153564453125,176.7595672607422,211.67758178710938,27.42781639099121,52.8466796875,65.67256164550781,16.010704040527344,4.337571620941162,35.60559844970703,15.225953102111816,0.021388888888888888,0.021727077662944794,-581.637451171875,-526.485595703125,23.251256942749023,165.04562377929688,182.6636505126953,11.31946086883545,42.21328353881836,52.736541748046875,6.44566011428833,20.38385772705078,29.76657485961914,6.517050266265869,0.021388888888888888,0.06670542806386948,-462.5074462890625,-357.58905029296875,42.822757720947266,198.6484375,228.61911010742188,24.330211639404297,10.95975399017334,28.31787872314453,8.445653915405273,0.07261162251234055,10.94126033782959,4.927199840545654,0.003888888888888889,0.017008312046527863,-687.0591430664062,-299.7354736328125,236.4485626220703,42.31241226196289,140.52206420898438,60.28520965576172,4.9341607093811035,17.070632934570312,7.0973920822143555,-0.5955312252044678,3.5721993446350098,2.3464603424072266
Sal_Jav1,Salir,Salir/Sal_Jav1.wav,0.23125000000000004,0.007134176790714264,-481.7741394042969,-457.57861328125,32.286685943603516,74.62361145019531,99.94911193847656,21.491580963134766,28.339021682739258,59.89121627807617,22.580713272094727,-39.367984771728516,-21.893287658691406,14.000734329223633,0.07208333333333333,0.167120099067688,-278.4084167480469,-180.5177001953125,59.93048858642578,201.9875946044922,228.0592041015625,29.812284469604492,4.750659465789795,13.687814712524414,9.799908638000488,-7.364868640899658,7.1125288009643555,11.025123596191406,0.08583333333333333,0.16379231214523315,-241.61021423339844,-181.51014709472656,35.894168853759766,179.1099090576172,207.7887420654297,34.97582244873047,0.6179769039154053,13.754758834838867,12.889200210571289,-12.561068534851074,-0.3185080885887146,9.190885543823242,0.05708333333333334,0.0848742350935936,-341.2038879394531,-287.2601318359375,38.530906677246094,204.491943359375,238.3326873779297,37.04549789428711,14.291095733642578,23.609405517578125,8.273426055908203,6.587268829345703,12.012996673583984,4.197978973388672,0.04125,0.03502035513520241,-405.9309387207031,-336.2398986816406,42.84572219848633,170.2981414794922,213.68984985351562,40.44772720336914,27.6331729888916,60.233497619628906,24.3963680267334,-1.4210675954818726,38.64621353149414,20.520437240600586,0.04708333333333333,0.053815651684999466,-410.2716979980469,-375.182373046875,22.859718322753906,150.85682678222656,162.80029296875,14.08077621459961,91.2479019165039,107.80638122558594,15.749452590942383,18.40925407409668,46.546207427978516,15.448290824890137,0.03916666666666667,0.07526219636201859,-429.2562561035156,-315.6270446777344,51.07505798339844,149.16514587402344,167.5262908935547,13.750020980834961,100.1046142578125,116.15263366699219,25.29798126220703,20.239015579223633,29.99199676513672,6.701069355010986,0.04,0.03937660902738571,-459.167236328125,-308.0491027832031,86.98542022705078,161.5177764892578,187.25830078125,25.515811920166016,63.85972213745117,97.32293701171875,29.685518264770508,36.359527587890625,48.82041931152344,13.06849479675293,0.029583333333333336,0.022151974961161613,-533.660888671875,-495.6329040527344,28.610126495361328,192.48143005371094,219.52801513671875,20.1896915435791,47.82723617553711,78.64346313476562,22.70950698852539,25.347007751464844,38.891151428222656,11.043654441833496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sal_Lou,Salir,Salir/Sal_Lou.wav,0.1315,0.006307811941951513,-538.9581298828125,-482.32574462890625,42.287845611572266,75.40902709960938,100.08836364746094,22.47468376159668,90.82061767578125,110.86575317382812,16.93753433227539,-39.82796859741211,-26.202741622924805,13.000636100769043,0.078,0.11897847801446915,-280.26715087890625,-158.84378051757812,88.53763580322266,134.2545166015625,171.10833740234375,29.188491821289062,32.8416748046875,49.87575149536133,16.727014541625977,-42.544891357421875,-22.158815383911133,16.011436462402344,0.097,0.17135784029960632,-212.56777954101562,-161.93116760253906,35.46507263183594,111.399658203125,128.15151977539062,12.281943321228027,42.067569732666016,72.07095336914062,27.656606674194336,-50.39534378051758,-25.390785217285156,22.301212310791016,0.0705,0.08019520342350006,-313.70953369140625,-221.5598907470703,66.80558013916016,136.14578247070312,162.427490234375,20.977378845214844,73.30066680908203,86.40731811523438,9.556593894958496,-36.203094482421875,-9.405721664428711,17.685871124267578,0.025500000000000002,0.06292859464883804,-369.1112365722656,-332.75714111328125,18.45013427734375,125.56108093261719,133.97848510742188,10.014627456665039,82.6075668334961,104.2039794921875,16.73062515258789,-47.329830169677734,-27.39523696899414,15.2818021774292,0.052000000000000005,0.10107789188623428,-324.7938537597656,-281.22802734375,33.22195053100586,99.8083724975586,105.6801528930664,4.286890983581543,91.20934295654297,114.29730987548828,23.538372039794922,-52.87596893310547,-20.244098663330078,22.03335189819336,0.045,0.07149515300989151,-342.91436767578125,-284.1558532714844,47.56513214111328,105.51838684082031,122.65860748291016,11.58154010772705,67.80455017089844,101.0271224975586,29.469120025634766,-37.738121032714844,-12.722661972045898,21.150081634521484,0.045,0.07866886258125305,-356.76727294921875,-281.4257507324219,43.7958869934082,120.8249282836914,134.7613983154297,12.75481128692627,78.35323333740234,107.71603393554688,26.169357299804688,-23.333581924438477,4.824779033660889,18.87921905517578,0.08549999999999999,0.02050575613975525,-439.3285217285156,-406.74053955078125,26.27100944519043,122.71995544433594,150.0605010986328,32.99829864501953,76.50929260253906,115.5947265625,28.404083251953125,-10.729342460632324,16.413747787475586,16.83661460876465,0.0975,0.011263929307460785,-495.5546875,-402.4136962890625,76.81846618652344,91.14596557617188,128.21975708007812,20.17948341369629,75.68575286865234,116.78205108642578,23.716981887817383,-19.232812881469727,-1.2429285049438477,16.124319076538086
Sal_Lou2,Salir,Salir/Sal_Lou2.wav,0.21649999999999997,0.0029686037451028824,-547.2757568359375,-513.338623046875,37.87370681762695,78.3260498046875,85.0692138671875,6.643110275268555,57.114891052246094,69.86904907226562,9.851837158203125,-59.16943359375,-31.204618453979492,16.42466926574707,0.052000000000000005,0.13211986422538757,-370.34954833984375,-271.1929016113281,100.6475601196289,187.2769775390625,217.3228302001953,37.91183853149414,23.94562339782715,33.29599380493164,5.736144065856934,-32.41804504394531,-1.756835699081421,23.464431762695312,0.0635,0.13225480914115906,-295.56158447265625,-253.20626831054688,32.82769012451172,167.50782775878906,184.21939086914062,18.026714324951172,33.874351501464844,45.42896270751953,9.995960235595703,-42.15557861328125,-12.07636833190918,18.17548179626465,0.0385,0.09670957177877426,-341.64410400390625,-264.35089111328125,58.2495231628418,149.3578338623047,182.00442504882812,20.242338180541992,38.35961151123047,55.95040512084961,14.366972923278809,-32.26500701904297,9.514698028564453,23.74980926513672,0.029500000000000005,0.09263668954372406,-378.8234558105469,-249.8216094970703,81.64915466308594,121.2090835571289,134.13623046875,12.789762496948242,54.283653259277344,82.5725326538086,24.073482513427734,-19.270042419433594,5.165488243103027,20.08282470703125,0.041999999999999996,0.11322548240423203,-367.82928466796875,-251.28204345703125,80.9128646850586,117.24360656738281,130.54901123046875,12.758687019348145,63.63177490234375,112.28884887695312,38.65758514404297,-32.019554138183594,-6.9989728927612305,18.775733947753906,0.037,0.06843341886997223,-421.3656311035156,-338.45977783203125,67.94853210449219,138.1273651123047,165.0955810546875,19.259281158447266,70.27792358398438,109.17239379882812,32.23716735839844,-26.373641967773438,-2.2671172618865967,22.670591354370117,0.032,0.07410641014575958,-416.042724609375,-352.6946716308594,53.35769271850586,157.97242736816406,189.3525848388672,26.750356674194336,67.26061248779297,105.85582733154297,31.077329635620117,-26.470947265625,1.4747343063354492,24.23304557800293,0.16100000000000003,0.02809343859553337,-451.0807189941406,-363.0811462402344,53.01057815551758,84.45448303222656,141.5243682861328,62.303367614746094,78.72286224365234,123.88865661621094,36.918670654296875,-30.459217071533203,1.579223871231079,28.996623992919922,0.2785,0.01147580984979868,-483.35443115234375,-461.38311767578125,15.685641288757324,26.340534210205078,66.60917663574219,35.20664978027344,87.66461944580078,128.42178344726562,27.044363021850586,-35.64407730102539,0.2781086564064026,20.48164939880371
Sal_Marcelo,Salir,Salir/Sal_Marcelo.wav,0.259,0.0017463617259636521,-608.9852294921875,-581.8383178710938,40.85372543334961,51.079750061035156,66.51399230957031,15.06956958770752,52.850852966308594,71.01690673828125,15.851012229919434,-48.5467529296875,-30.09491539001465,17.384214401245117,0.0395,0.07833723723888397,-423.2569274902344,-277.3470458984375,118.54242706298828,176.19955444335938,217.170166015625,41.03526306152344,52.088531494140625,70.56571197509766,16.063133239746094,-10.797942161560059,2.6907641887664795,10.87055778503418,0.05,0.14092358946800232,-299.49847412109375,-236.19068908691406,44.49517822265625,167.57546997070312,206.41067504882812,35.557369232177734,50.85506057739258,80.41349792480469,24.633697509765625,-5.30856990814209,1.2929041385650635,4.956718444824219,0.029000000000000005,0.0749170333147049,-357.78558349609375,-242.13612365722656,82.41593170166016,143.99703979492188,192.48382568359375,35.21642303466797,54.90142822265625,115.00532531738281,46.165733337402344,3.2836482524871826,9.20008373260498,6.464666843414307,0.036500000000000005,0.11434285342693329,-336.51885986328125,-221.79193115234375,66.55225372314453,129.9230499267578,164.81088256835938,24.710494995117188,84.4566650390625,142.42138671875,50.62826919555664,1.5049371719360352,16.592796325683594,9.105142593383789,0.051000000000000004,0.12526962161064148,-334.4183044433594,-224.15843200683594,75.66246032714844,118.0928955078125,137.2037811279297,13.923359870910645,107.31132507324219,170.9393768310547,55.788509368896484,-5.585249423980713,0.5798770189285278,5.005556106567383,0.03899999999999999,0.1187291294336319,-368.49365234375,-319.8902893066406,35.62727737426758,126.73100280761719,145.75473022460938,15.219891548156738,122.54052734375,160.25863647460938,34.83442687988281,0.7868121266365051,9.89900016784668,5.7960205078125,0.035,0.03565473109483719,-469.5550842285156,-341.4156494140625,97.75759887695312,133.2584686279297,161.49441528320312,20.494365692138672,73.04615783691406,119.01162719726562,36.885765075683594,10.500222206115723,14.365920066833496,3.3827226161956787,0.032,0.011780315078794956,-581.9306030273438,-394.8186950683594,117.16596984863281,125.10612487792969,153.465087890625,19.416826248168945,59.4461669921875,107.27690124511719,38.43553924560547,1.1983451843261719,3.684802770614624,2.738039016723633,0.0365,0.0018342507537454367,-702.685302734375,-651.2740478515625,32.5355339050293,116.78267669677734,137.23876953125,13.529999732971191,44.87389373779297,77.42972564697266,23.244583129882812,1.5775474309921265,10.954891204833984,6.755580902099609
Sal_Marcelo1,Salir,Salir/Sal_Marcelo1.wav,0.161,0.0019455753499642015,-621.3082275390625,-566.0996704101562,74.45671844482422,62.586158752441406,100.12883758544922,25.259572982788086,45.250999450683594,61.70526885986328,13.600113868713379,-43.188194274902344,-32.56119155883789,10.524449348449707,0.0405,0.08223569393157959,-395.12164306640625,-223.4740447998047,129.09518432617188,179.2794952392578,222.9859619140625,37.094512939453125,39.521244049072266,58.41413116455078,15.769017219543457,-3.1656012535095215,3.3266828060150146,5.932720184326172,0.054000000000000006,0.16157808899879456,-275.0867919921875,-229.9436492919922,30.260210037231445,174.84457397460938,213.63616943359375,31.435848236083984,46.804473876953125,80.20553588867188,27.722267150878906,-4.8443498611450195,10.789207458496094,10.721029281616211,0.028499999999999998,0.06978534162044525,-381.25384521484375,-299.2268371582031,60.36213684082031,152.22451782226562,188.65878295898438,26.078744888305664,56.367958068847656,100.47610473632812,31.594995498657227,14.696640014648438,22.75812339782715,4.502280235290527,0.0355,0.09015260636806488,-361.1125183105469,-285.87451171875,43.5988655090332,138.3295135498047,180.2190704345703,26.898283004760742,85.72943115234375,134.18934631347656,43.010101318359375,8.40864372253418,22.245302200317383,7.320830345153809,0.042499999999999996,0.1282740980386734,-354.9197998046875,-279.14361572265625,47.26667785644531,131.63238525390625,157.47901916503906,19.34530258178711,117.85420227050781,160.8279266357422,35.76511764526367,-2.770540952682495,9.266343116760254,9.140767097473145,0.0335,0.09767533838748932,-366.1258850097656,-309.50262451171875,41.0202522277832,131.85345458984375,164.70213317871094,20.15606689453125,114.79296875,158.0137481689453,41.22197723388672,-0.47187137603759766,10.119985580444336,5.921530246734619,0.033,0.045509740710258484,-460.47711181640625,-330.13580322265625,86.65560150146484,152.4795684814453,177.23486328125,29.93556022644043,59.92487335205078,99.98915100097656,33.800113677978516,7.938018798828125,13.92453384399414,5.4123735427856445,0.0345,0.01916741207242012,-574.3714599609375,-467.95501708984375,62.436302185058594,170.20999145507812,178.81185913085938,8.382262229919434,63.517791748046875,92.57359313964844,25.80476951599121,4.333155632019043,8.684667587280273,3.8054020404815674,0.031,0.0042353784665465355,-668.0223388671875,-631.4773559570312,28.455459594726562,147.78103637695312,170.59620666503906,16.089052200317383,49.44639205932617,73.82504272460938,18.863582611083984,0.2592523694038391,8.813985824584961,8.933475494384766
Sal_Marcelo2,Salir,Salir/Sal_Marcelo2.wav,0.11200000000000002,0.0035315994173288345,-557.5745239257812,-524.4752197265625,29.29184913635254,99.78875732421875,132.6275634765625,30.98967933654785,50.23046875,68.55210876464844,14.737809181213379,-49.089385986328125,-27.03268051147461,14.599518775939941,0.034,0.11110728979110718,-386.69427490234375,-305.58074951171875,86.71471405029297,208.4329376220703,244.55474853515625,30.88896942138672,57.730201721191406,69.43856811523438,11.317112922668457,-9.837298393249512,4.401316165924072,11.069507598876953,0.0455,0.12421184778213501,-344.7898864746094,-271.2854919433594,47.1048469543457,208.77084350585938,224.82760620117188,15.84454345703125,63.62492752075195,81.1190185546875,17.23354148864746,7.2591552734375,25.385953903198242,13.0341157913208,0.03,0.08622418344020844,-379.81671142578125,-270.8499755859375,59.83948516845703,159.28846740722656,196.2578125,35.4007682800293,56.1944580078125,93.7733154296875,29.560102462768555,14.641708374023438,24.317840576171875,7.045644283294678,0.0355,0.11327417939901352,-362.8612060546875,-269.73394775390625,58.40439987182617,145.6310272216797,173.18048095703125,30.956560134887695,87.7102279663086,135.05502319335938,44.15576934814453,12.308549880981445,22.39004898071289,6.2338128089904785,0.0315,0.10772661864757538,-405.19842529296875,-382.92022705078125,17.784988403320312,165.56092834472656,171.5845489501953,5.383422374725342,116.75814056396484,138.95654296875,22.106334686279297,6.352082252502441,11.209010124206543,2.642634630203247,0.028000000000000004,0.08032850921154022,-405.8338928222656,-375.26434326171875,24.568899154663086,155.30970764160156,174.22811889648438,19.060741424560547,98.45390319824219,130.83018493652344,35.178741455078125,16.18497657775879,31.53530502319336,8.893431663513184,0.027500000000000004,0.03642556071281433,-495.188720703125,-380.2566833496094,68.57349395751953,163.72796630859375,206.64410400390625,33.074092864990234,63.82877731323242,99.76905822753906,27.746660232543945,21.75414276123047,29.638015747070312,4.972792625427246,0.028500000000000004,0.009634560905396938,-606.502197265625,-515.632080078125,54.70520782470703,160.07345581054688,197.88705444335938,30.464962005615234,47.50263595581055,69.24348449707031,18.99687957763672,5.8095598220825195,17.01983642578125,5.870509147644043,0.0185,0.0015367043670266867,-764.9727172851562,-613.7251586914062,188.80516052246094,88.18956756591797,118.50859069824219,44.377464294433594,22.191635131835938,41.944175720214844,14.576523780822754,6.489035606384277,11.202369689941406,3.757450819015503
Sal_Mari,Salir,Salir/Sal_Mari.wav,0.22916666666666666,0.003394792089238763,-616.2784423828125,-505.48388671875,85.36723327636719,80.64871978759766,129.9165802001953,22.820953369140625,39.39669418334961,53.21166229248047,12.064447402954102,-48.83534622192383,-22.297338485717773,20.67235565185547,0.07208333333333335,0.15203292667865753,-317.6553955078125,-247.09835815429688,39.2437744140625,167.79917907714844,202.46450805664062,29.43637466430664,-14.793612480163574,-2.926128625869751,12.833746910095215,-52.95829772949219,-30.624195098876953,15.006523132324219,0.10083333333333333,0.16775639355182648,-301.6289367675781,-189.73719787597656,62.100616455078125,132.6482696533203,161.96890258789062,23.19637107849121,-23.78095817565918,-6.100368499755859,14.786140441894531,-38.27827072143555,-17.884632110595703,16.94135284423828,0.08750000000000001,0.14302505552768707,-327.1874084472656,-258.9408264160156,38.64192581176758,146.7367401123047,167.0476531982422,13.368571281433105,-9.22943115234375,2.2226414680480957,10.269782066345215,-37.95088577270508,-11.700431823730469,15.936715126037598,0.07041666666666667,0.07977914810180664,-359.0984802246094,-274.9264221191406,47.4152946472168,129.3537139892578,139.48147583007812,10.266044616699219,10.246899604797363,22.239871978759766,7.891685962677002,-45.26865005493164,-20.898881912231445,18.367908477783203,0.03875,0.034643106162548065,-442.4081726074219,-382.1190490722656,42.85299301147461,131.58792114257812,148.94395446777344,11.965498924255371,37.72712326049805,61.00847625732422,23.325843811035156,-30.08147430419922,-4.209910869598389,18.764423370361328,0.06833333333333334,0.037066493183374405,-418.8895263671875,-362.9759216308594,32.61492919921875,105.00183868408203,113.6785659790039,9.978940963745117,66.09201049804688,84.76893615722656,17.210840225219727,-50.65165710449219,-2.6329708099365234,30.656301498413086,0.04583333333333334,0.037321608513593674,-445.1424865722656,-370.953369140625,41.87330627441406,104.8520736694336,119.78424072265625,14.26488971710205,70.23796844482422,90.6930923461914,19.36532974243164,-50.20292282104492,-9.676697731018066,24.82471466064453,0.049166666666666664,0.03402138873934746,-450.3416442871094,-392.2955017089844,34.66945266723633,136.39747619628906,168.35317993164062,24.137771606445312,63.90670394897461,85.70042419433594,18.71772003173828,-37.61396408081055,-12.507770538330078,15.106666564941406,0.10458333333333332,0.008513486944139004,-533.7819213867188,-491.5352783203125,30.849985122680664,114.29346466064453,131.8804931640625,8.8016996383667,69.52008056640625,98.63601684570312,29.79770278930664,-55.68202209472656,-8.661498069763184,27.524030685424805
Sal_Mari2,Salir,Salir/Sal_Mari2.wav,0.1497222222222222,0.045789413154125214,-482.34332275390625,-343.6641540527344,87.02420043945312,110.12374114990234,228.55020141601562,82.92620086669922,4.589030742645264,30.666112899780273,20.874895095825195,-38.83420944213867,-23.7921142578125,12.388640403747559,0.1011111111111111,0.08847007155418396,-378.3836364746094,-267.15838623046875,46.05572509765625,157.5280303955078,180.53382873535156,17.29292106628418,-26.559900283813477,-12.232012748718262,7.633225440979004,-28.17461395263672,-2.6438064575195312,18.141143798828125,0.10527777777777778,0.08406201750040054,-373.66888427734375,-271.7118225097656,48.95075607299805,144.16455078125,175.46875,15.936981201171875,-17.015527725219727,-3.1347928047180176,11.576643943786621,-27.842756271362305,-3.943800449371338,17.32592010498047,0.10500000000000001,0.07488422095775604,-384.0015869140625,-329.86138916015625,27.846359252929688,148.5388946533203,173.44744873046875,16.76231575012207,11.984251022338867,49.49442672729492,24.28397560119629,-35.02757263183594,-0.2415776252746582,18.021018981933594,0.035,0.07440845668315887,-416.20257568359375,-281.60784912109375,59.566566467285156,118.53614807128906,165.97894287109375,27.42328453063965,58.17224884033203,88.52365112304688,20.23105812072754,-32.373409271240234,-11.511948585510254,13.337038040161133,0.028055555555555556,0.13228850066661835,-368.5776062011719,-266.6282043457031,56.16321563720703,82.92247009277344,107.1719970703125,12.850470542907715,91.81106567382812,120.63336181640625,33.88975143432617,-43.04404067993164,-4.123844146728516,23.009790420532227,0.031111111111111114,0.1454600840806961,-368.70751953125,-226.83941650390625,66.68929290771484,90.42731475830078,111.22750854492188,15.411105155944824,93.86639404296875,127.93017578125,37.279457092285156,-35.52210235595703,-1.3457854986190796,21.202062606811523,0.03416666666666667,0.09207648783922195,-408.8065490722656,-227.86978149414062,99.20183563232422,140.6402130126953,169.78668212890625,19.43067741394043,56.36894989013672,90.79981994628906,22.346336364746094,10.53347396850586,31.668895721435547,11.788121223449707,0.03638888888888889,0.06995755434036255,-426.91162109375,-318.5473937988281,54.019561767578125,163.26121520996094,194.201904296875,30.31845474243164,33.69655990600586,43.652679443359375,6.191707134246826,-4.335292339324951,24.022510528564453,17.698583602905273,0.03805555555555555,0.005812140181660652,-660.79345703125,-407.4366149902344,120.58605194091797,125.25226593017578,156.32315063476562,28.644338607788086,52.10496139526367,98.45675659179688,31.38228988647461,-5.979801654815674,3.5711896419525146,7.4049601554870605
